3,0
3,0
3,3
3,7
3,0
13,0
13,13
13,7
13,13
13,0
13,0
13,13
13,2
13,0
13,13
13,13
13,13
13,7
16,1
16,0
16,2
16,0
16,0
16,0
16,0
16,16
16,1
16,0
16,0
23,23
23,7
23,12
23,0
23,5
8,1
8,1
8,0
8,0
8,0
8,0
8,0
8,6
8,0
8,7
8,2
8,1
8,1
8,1
27,0
27,0
27,0
27,27
27,0
12,12
12,12
12,0
12,12
12,12
12,12
12,12
12,12
12,0
12,12
12,12
12,12
12,12
10,0
10,2
10,0
10,0
10,2
10,10
10,10
10,10
10,0
10,0
10,0
10,0
10,7
10,4
15,15
15,0
15,0
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
29,18
29,29
29,7
29,29
29,29
4,0
4,0
4,4
4,4
4,0
4,4
4,7
4,7
4,10
4,7
4,4
4,1
4,10
4,0
4,4
4,0
4,10
4,4
4,7
4,7
4,0
22,22
22,22
22,22
22,0
22,0
19,19
19,0
19,19
19,7
19,19
19,19
19,19
21,0
21,3
21,4
21,21
21,21
21,21
5,5
5,8
5,5
5,5
5,5
5,5
5,5
5,7
5,5
5,0
5,5
5,5
5,5
5,0
5,0
11,11
11,11
11,11
11,11
11,11
11,0
11,11
11,11
11,0
11,11
11,11
11,25
11,11
6,6
6,0
6,0
6,2
6,0
6,0
6,6
6,6
6,0
6,6
6,6
6,6
6,6
6,0
14,14
14,14
14,14
14,0
14,14
14,14
14,1
14,14
14,4
14,14
14,14
14,14
14,14
7,0
7,7
7,7
7,2
7,0
7,7
7,0
7,7
7,0
7,0
7,7
7,7
7,7
7,0
7,0
2,2
2,0
2,0
2,2
2,0
2,0
2,0
2,7
2,0
2,2
2,2
2,7
2,0
2,0
2,2
2,0
2,0
2,0
2,7
2,0
2,7
2,2
2,0
2,2
2,2
2,0
2,4
2,7
2,2
2,7
2,0
2,0
2,0
2,0
2,2
2,10
2,0
9,2
9,9
9,0
9,0
9,9
9,0
9,9
9,0
9,9
9,9
9,9
9,9
9,9
9,9
17,0
17,7
17,0
17,0
17,0
17,0
17,0
17,0
17,7
17,0
17,0
18,11
18,0
18,0
18,7
18,10
18,0
18,17
18,0
18,0
18,7
18,0
28,1
28,1
28,7
28,0
28,0
25,0
25,0
25,7
25,0
25,0
0,0
0,7
0,0
0,0
0,7
0,0
0,7
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,7
0,1
0,7
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,25
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9
0,7
0,0
0,7
0,0
0,0
0,7
0,0
0,0
0,0
0,7
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,7
24,2
24,2
24,0
24,0
24,2
20,20
20,0
20,20
20,0
20,20
20,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,1
1,0
1,1
1,1
1,0
1,1
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,1
1,7
1,0
1,1
1,0
1,1
1,0
1,1
1,1
1,1
1,0
1,1
1,0
1,1
1,1
1,1
1,1
1,0
1,7
1,0
1,1
30,7
30,0
30,0
30,0
26,0
26,0
26,0
26,0
26,0
3,0
3,2
3,0
3,0
3,0
3,7
3,0
3,0
3,15
3,0
3,3
3,7
3,0
3,0
3,0
3,7
3,3
3,0
3,0
3,3
3,7
3,0
13,0
13,13
13,7
13,13
13,0
13,0
13,13
13,2
13,0
13,13
13,13
13,13
13,7
16,1
16,0
16,2
16,0
16,0
16,0
16,0
16,16
16,1
16,0
16,0
23,23
23,7
23,12
23,0
23,5
8,1
8,1
8,0
8,0
8,0
8,0
8,0
8,6
8,0
8,7
8,2
8,1
8,1
8,1
27,0
27,0
27,0
27,27
27,0
12,12
12,12
12,0
12,12
12,12
12,12
12,12
12,12
12,0
12,12
12,12
12,12
12,12
10,0
10,2
10,0
10,0
10,2
10,10
10,10
10,10
10,0
10,0
10,0
10,0
10,7
10,4
15,15
15,0
15,0
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
29,18
29,29
29,7
29,29
29,29
4,0
4,0
4,4
4,4
4,0
4,4
4,7
4,7
4,10
4,7
4,4
4,1
4,10
4,0
4,4
4,0
4,10
4,4
4,7
4,7
4,0
22,22
22,22
22,22
22,0
22,0
19,19
19,0
19,19
19,7
19,19
19,19
19,7
21,0
21,3
21,4
21,21
21,21
21,21
5,5
5,8
5,5
5,5
5,5
5,5
5,5
5,7
5,5
5,0
5,5
5,5
5,5
5,0
5,0
11,11
11,11
11,11
11,11
11,11
11,0
11,11
11,11
11,0
11,11
11,11
11,25
11,11
6,0
6,0
6,0
6,2
6,0
6,0
6,6
6,6
6,0
6,6
6,6
6,6
6,6
6,0
14,14
14,14
14,14
14,0
14,14
14,14
14,1
14,14
14,4
14,14
14,14
14,14
14,14
7,0
7,7
7,7
7,2
7,0
7,7
7,0
7,0
7,0
7,0
7,7
7,0
7,7
7,0
7,0
2,2
2,0
2,0
2,2
2,0
2,0
2,0
2,7
2,0
2,2
2,2
2,7
2,0
2,0
2,2
2,0
2,0
2,0
2,7
2,0
2,7
2,2
2,0
2,2
2,2
2,0
2,0
2,7
2,2
2,7
2,0
2,0
2,0
2,0
2,2
2,2
2,0
9,2
9,9
9,0
9,0
9,9
9,0
9,9
9,0
9,9
9,9
9,9
9,9
9,9
9,9
17,0
17,7
17,0
17,0
17,0
17,0
17,0
17,0
17,7
17,0
17,0
18,11
18,0
18,0
18,7
18,2
18,0
18,2
18,0
18,0
18,7
18,0
28,1
28,1
28,7
28,0
28,0
25,0
25,0
25,7
25,0
25,0
0,0
0,7
0,0
0,0
0,7
0,0
0,7
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,7
0,1
0,7
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9
0,7
0,0
0,7
0,0
0,0
0,7
0,0
0,0
0,0
0,7
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,7
24,2
24,2
24,0
24,0
24,2
20,20
20,0
20,20
20,0
20,20
20,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,1
1,0
1,1
1,1
1,0
1,1
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,1
1,7
1,0
1,1
1,0
1,1
1,0
1,1
1,1
1,1
1,0
1,1
1,0
1,1
1,1
1,1
1,1
1,0
1,7
1,0
1,1
30,7
30,0
30,0
30,0
26,26
26,0
26,0
26,0
26,0
3,0
3,0
3,0
3,3
3,0
3,7
3,0
3,0
3,15
3,0
3,3
3,0
3,0
3,0
3,0
3,7
3,3
3,0
3,0
3,3
3,7
3,0
13,0
13,13
13,7
13,13
13,0
13,0
13,13
13,2
13,0
13,13
13,13
13,13
13,7
16,1
16,0
16,2
16,0
16,0
16,0
16,0
16,16
16,1
16,0
16,0
23,23
23,7
23,12
23,0
23,5
8,1
8,1
8,0
8,0
8,0
8,0
8,0
8,6
8,0
8,7
8,2
8,1
8,1
8,1
27,0
27,0
27,0
27,27
27,0
12,12
12,12
12,0
12,12
12,12
12,12
12,12
12,12
12,0
12,12
12,12
12,12
12,12
10,0
10,0
10,0
10,0
10,2
10,10
10,10
10,10
10,0
10,0
10,0
10,0
10,7
10,4
15,15
15,0
15,0
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
29,0
29,29
29,7
29,29
29,29
4,0
4,0
4,4
4,4
4,0
4,4
4,7
4,7
4,4
4,7
4,4
4,1
4,10
4,0
4,4
4,0
4,10
4,4
4,7
4,7
4,0
22,22
22,22
22,22
22,0
22,0
19,19
19,0
19,19
19,7
19,19
19,19
19,7
21,0
21,3
21,4
21,21
21,21
21,21
5,5
5,8
5,5
5,5
5,5
5,5
5,5
5,7
5,5
5,0
5,5
5,5
5,5
5,0
5,0
11,11
11,11
11,0
11,11
11,11
11,0
11,11
11,11
11,0
11,11
11,11
11,25
11,11
6,2
6,0
6,0
6,2
6,0
6,0
6,6
6,6
6,0
6,6
6,6
6,6
6,6
6,0
14,1
14,14
14,14
14,0
14,14
14,14
14,1
14,14
14,4
14,14
14,14
14,14
14,14
7,0
7,7
7,7
7,2
7,0
7,7
7,0
7,0
7,0
7,0
7,7
7,0
7,7
7,0
7,0
2,2
2,0
2,0
2,2
2,0
2,0
2,0
2,7
2,0
2,2
2,2
2,7
2,0
2,0
2,2
2,0
2,0
2,0
2,7
2,0
2,7
2,2
2,0
2,2
2,2
2,0
2,0
2,7
2,2
2,7
2,0
2,0
2,0
2,0
2,2
2,2
2,0
9,2
9,9
9,0
9,0
9,9
9,0
9,9
9,0
9,9
9,9
9,9
9,9
9,9
9,9
17,0
17,7
17,0
17,0
17,0
17,0
17,0
17,0
17,7
17,0
17,0
